unit_id,audience,bias,message,source,cantidad_caracteres,cargo,language_name,cantidad_arrobas,cantidad_hashtag,tiene_obama,tiene_obamacare,tiene_costs,tiene_venezuela,tiene_demandar,tiene_remember,tiene_stuck,tiene_higher,tiene_spawning,tiene_please,tiene_join,tiene_great,tiene_vote,tiene_share,tiene_applaud,tiene_clinton
766194409,national,neutral,support,twitter,139,Senator,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194415,national,neutral,support,twitter,136,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194420,national,neutral,support,twitter,137,Senator,English,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194424,national,neutral,support,twitter,125,Representative,English,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194436,national,neutral,support,twitter,126,Representative,English,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194448,national,neutral,support,twitter,120,Representative,English,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194449,constituency,partisan,support,twitter,103,Representative,English,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194452,national,neutral,support,twitter,118,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766194453,constituency,partisan,support,twitter,66,Senator,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194455,national,partisan,support,twitter,124,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194456,national,neutral,support,twitter,135,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194460,national,partisan,support,twitter,140,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194473,national,partisan,attack,twitter,124,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194476,national,partisan,attack,twitter,130,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194484,national,neutral,support,twitter,102,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194485,national,neutral,support,twitter,134,Representative,English,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194488,constituency,neutral,support,twitter,127,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194498,national,neutral,support,twitter,130,Representative,English,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194501,national,neutral,support,twitter,143,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194505,constituency,neutral,support,twitter,130,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194511,national,neutral,support,twitter,134,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194512,national,neutral,support,twitter,137,Senator,English,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194516,national,neutral,support,twitter,133,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194527,constituency,partisan,support,twitter,144,Representative,English,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194533,national,partisan,support,twitter,140,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194537,national,neutral,support,twitter,121,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194543,national,neutral,support,twitter,139,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194546,national,neutral,support,twitter,139,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194551,national,neutral,support,twitter,110,Representative,English,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194553,national,neutral,support,twitter,131,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194563,national,neutral,support,twitter,137,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194570,national,neutral,support,twitter,138,Representative,English,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194571,national,partisan,attack,twitter,111,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194572,national,neutral,support,twitter,134,Representative,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766194573,national,neutral,support,twitter,140,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766194581,national,neutral,support,twitter,116,Senator,English,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766194582,national,neutral,support,twitter,40,Senator,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194588,constituency,partisan,support,twitter,113,Representative,English,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194591,national,neutral,support,twitter,143,Senator,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194592,national,neutral,support,twitter,140,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194598,national,partisan,support,twitter,108,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194599,national,neutral,support,twitter,50,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194604,national,neutral,support,twitter,138,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194612,national,neutral,support,twitter,143,Senator,English,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194614,national,neutral,support,twitter,127,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194616,national,neutral,support,twitter,136,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194618,national,partisan,support,twitter,135,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194619,national,neutral,support,twitter,138,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194620,national,neutral,support,twitter,136,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194621,national,partisan,attack,twitter,135,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194622,national,neutral,support,twitter,131,Representative,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194631,national,neutral,support,twitter,122,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194632,national,neutral,support,twitter,140,Senator,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194633,national,neutral,support,twitter,144,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194644,national,neutral,support,twitter,144,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
766194645,national,partisan,attack,twitter,131,Representative,English,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194650,national,neutral,support,twitter,140,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194653,national,neutral,support,twitter,136,Representative,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194656,national,neutral,support,twitter,89,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194659,national,neutral,support,twitter,138,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766194661,national,neutral,support,twitter,118,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194662,national,neutral,support,twitter,130,Senator,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194665,national,partisan,support,twitter,130,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194671,national,partisan,support,twitter,137,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194677,national,neutral,support,twitter,137,Senator,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194680,national,neutral,support,twitter,133,Senator,English,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
766194681,national,neutral,support,twitter,116,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194684,national,neutral,support,twitter,95,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194695,national,partisan,support,twitter,139,Representative,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194697,national,neutral,support,twitter,67,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194699,national,neutral,support,twitter,81,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194703,national,neutral,support,twitter,131,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194704,national,neutral,support,twitter,137,Representative,English,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194708,national,partisan,attack,twitter,89,Representative,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194711,national,neutral,support,twitter,138,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194713,national,neutral,support,twitter,133,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194716,national,neutral,support,twitter,135,Representative,English,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194723,national,neutral,support,twitter,107,Representative,English,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766194736,national,neutral,support,twitter,116,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194743,national,neutral,support,twitter,140,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194747,national,neutral,support,twitter,137,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194750,national,neutral,support,twitter,138,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194758,national,neutral,support,twitter,74,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194764,national,partisan,support,twitter,139,Senator,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194767,national,neutral,support,twitter,31,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194769,national,neutral,support,twitter,103,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194773,national,neutral,support,twitter,139,Representative,English,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766194778,national,neutral,support,twitter,73,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194780,national,neutral,support,twitter,140,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194782,national,neutral,support,twitter,127,Representative,English,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766194784,national,neutral,support,twitter,94,Representative,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766194789,national,neutral,support,twitter,139,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194791,national,neutral,support,twitter,140,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194802,national,neutral,support,twitter,65,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194804,national,partisan,support,twitter,100,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194808,national,neutral,support,twitter,124,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194813,national,neutral,support,twitter,140,Representative,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194819,national,neutral,support,twitter,129,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194823,national,neutral,support,twitter,137,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194824,national,neutral,support,twitter,70,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766194827,national,neutral,support,twitter,63,Senator,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194836,national,neutral,support,twitter,136,Representative,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766194847,constituency,neutral,support,twitter,95,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194852,national,neutral,support,twitter,144,Senator,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194857,national,neutral,support,twitter,105,Senator,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194860,national,partisan,support,twitter,126,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194867,national,neutral,support,twitter,110,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194870,national,partisan,attack,twitter,132,Senator,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194871,national,neutral,support,twitter,103,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194875,national,neutral,support,twitter,118,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194878,national,neutral,support,twitter,122,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766194879,constituency,neutral,support,twitter,140,Senator,English,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194893,national,neutral,support,twitter,123,Senator,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766194898,national,neutral,support,twitter,139,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194903,national,neutral,support,twitter,128,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194905,national,neutral,support,twitter,143,Senator,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194908,national,neutral,support,twitter,135,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194915,national,neutral,support,twitter,139,Representative,English,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194916,national,neutral,support,twitter,45,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194919,national,neutral,support,twitter,132,Senator,English,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194924,national,neutral,support,twitter,133,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194925,constituency,neutral,support,twitter,139,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194928,national,neutral,support,twitter,84,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194936,national,neutral,support,twitter,140,Representative,English,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766194940,national,neutral,support,twitter,112,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194948,national,partisan,attack,twitter,103,Senator,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194953,national,neutral,support,twitter,136,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194954,national,neutral,support,twitter,140,Representative,English,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194965,national,neutral,support,twitter,136,Senator,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194979,national,neutral,support,twitter,79,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194984,national,neutral,support,twitter,99,Representative,English,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194988,national,neutral,support,facebook,251,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194995,national,neutral,support,facebook,254,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766194998,national,neutral,support,facebook,21,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195000,national,neutral,support,facebook,604,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195028,national,partisan,attack,facebook,344,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195029,national,neutral,support,facebook,420,Representative,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
766195031,national,neutral,support,facebook,227,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195033,national,neutral,support,facebook,26,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195037,national,neutral,support,facebook,47,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195040,national,neutral,support,facebook,17,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195042,national,partisan,attack,facebook,87,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195053,national,neutral,support,facebook,24,Representative,"Spanish , Castilian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195054,national,neutral,attack,facebook,105,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195056,national,neutral,support,facebook,97,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195060,national,partisan,attack,facebook,136,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195062,national,partisan,support,facebook,40,Representative,English,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195063,national,neutral,support,facebook,119,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
766195066,national,partisan,attack,facebook,157,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195067,national,partisan,attack,facebook,25,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195069,national,neutral,support,facebook,95,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766195072,national,neutral,support,facebook,61,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195074,national,partisan,attack,facebook,292,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195080,national,partisan,support,facebook,45,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195083,national,neutral,support,facebook,370,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195099,national,neutral,support,facebook,267,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195105,national,neutral,support,facebook,156,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195112,national,neutral,support,facebook,121,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766195125,national,neutral,support,facebook,557,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766195127,constituency,neutral,support,facebook,137,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195137,national,partisan,support,facebook,235,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766195142,national,neutral,support,facebook,147,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195150,national,neutral,support,facebook,35,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195152,constituency,neutral,support,facebook,313,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195155,national,partisan,support,facebook,412,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195157,national,neutral,support,facebook,291,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195160,national,neutral,support,facebook,135,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195161,national,partisan,attack,facebook,860,Representative,English,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195168,constituency,neutral,support,facebook,290,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195169,national,partisan,attack,facebook,246,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195170,national,partisan,attack,facebook,619,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195174,national,neutral,support,facebook,112,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195177,national,neutral,support,facebook,504,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195188,national,neutral,support,facebook,550,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
766195189,national,partisan,support,facebook,204,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195190,national,neutral,support,facebook,145,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195193,national,neutral,support,facebook,278,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195195,national,neutral,support,facebook,301,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195199,national,neutral,support,facebook,661,Representative,English,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195219,national,partisan,support,facebook,554,Senator,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195223,national,neutral,support,facebook,84,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195226,national,partisan,support,facebook,356,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195231,national,neutral,support,facebook,238,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195241,national,partisan,support,facebook,451,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195243,national,neutral,support,facebook,940,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195246,national,neutral,support,facebook,67,Senator,English,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195251,national,neutral,support,facebook,351,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195262,national,neutral,support,facebook,93,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195268,national,neutral,support,facebook,340,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195272,national,neutral,support,facebook,218,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195273,constituency,partisan,support,facebook,516,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195279,national,neutral,support,facebook,580,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195280,constituency,partisan,support,facebook,146,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195283,national,neutral,support,facebook,226,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195294,national,partisan,attack,facebook,144,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195301,national,partisan,support,facebook,276,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195308,national,neutral,support,facebook,64,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195312,national,neutral,support,facebook,48,Senator,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195314,national,partisan,attack,facebook,87,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195315,national,neutral,support,facebook,134,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195316,national,partisan,support,facebook,86,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766195324,national,neutral,support,facebook,167,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195325,constituency,neutral,support,facebook,259,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195328,national,neutral,support,facebook,535,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195334,national,neutral,support,facebook,889,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195341,constituency,neutral,support,facebook,466,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195346,national,partisan,support,facebook,615,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195363,national,partisan,support,facebook,542,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766195365,national,neutral,support,facebook,188,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195368,national,neutral,support,facebook,148,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195377,national,neutral,support,facebook,401,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195388,constituency,partisan,support,facebook,901,Senator,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
766195389,national,neutral,support,facebook,234,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195391,national,neutral,support,facebook,314,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195393,national,neutral,support,facebook,104,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195402,national,partisan,support,facebook,506,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195406,national,neutral,support,facebook,260,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195408,national,neutral,support,facebook,131,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195411,national,neutral,support,facebook,141,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195415,national,neutral,support,facebook,265,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195417,national,neutral,support,facebook,273,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766195418,national,partisan,attack,facebook,200,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195420,national,neutral,support,facebook,97,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195427,national,neutral,support,facebook,208,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195431,national,neutral,support,facebook,614,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
766195433,national,partisan,support,facebook,428,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
766195435,national,neutral,support,facebook,296,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766195436,national,neutral,support,facebook,145,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766195443,national,neutral,support,facebook,499,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
